,State,DeathsFromPneumoniaAndInfluenza,Year,Week,Quarter,Month
3349,CT,70.0,2017,8,1,2
3350,CT,59.0,2017,9,1,2
3351,CT,48.0,2017,10,1,3
3352,CT,55.0,2017,11,1,3
3353,CT,57.0,2017,12,1,3
3354,CT,49.0,2017,13,1,3
3355,CT,59.0,2017,14,2,4
3356,CT,41.0,2017,15,2,4
3357,CT,35.0,2017,16,2,4
3358,CT,40.0,2017,17,2,4
3359,CT,44.0,2017,18,2,4
3360,CT,34.0,2017,19,2,5
3361,CT,46.0,2017,20,2,5
3362,CT,44.0,2017,21,2,5
3363,CT,32.0,2017,22,2,5
3364,CT,46.0,2017,23,2,6
3365,CT,45.0,2017,24,2,6
3366,CT,32.0,2017,25,2,6
3367,CT,29.0,2017,26,2,6
3368,CT,50.0,2017,27,3,7
3369,CT,33.0,2017,28,3,7
3370,CT,28.0,2017,29,3,7
3371,CT,38.0,2017,30,3,7
3372,CT,43.0,2017,31,3,7
3373,CT,30.0,2017,32,3,8
3374,CT,27.0,2017,33,3,8
3375,CT,42.0,2017,34,3,8
3376,CT,24.0,2017,35,3,8
3377,CT,28.0,2017,36,3,9
3378,CT,48.0,2017,37,3,9
3379,CT,38.0,2017,38,3,9
3380,CT,32.0,2017,39,3,9
3381,CT,40.0,2017,40,4,9
3382,CT,33.0,2017,41,4,10
3383,CT,33.0,2017,42,4,10
3384,CT,44.0,2017,43,4,10
3385,CT,31.0,2017,44,4,10
3386,CT,30.0,2017,45,4,11
3387,CT,37.0,2017,46,4,11
3388,CT,33.0,2017,47,4,11
3389,CT,40.0,2017,48,4,11
3390,CT,50.0,2017,49,4,12
3391,CT,45.0,2017,50,4,12
3392,CT,49.0,2017,51,4,12
3393,CT,54.0,2017,52,4,12
3394,CT,65.0,2018,1,1,1
3395,CT,84.0,2018,2,1,1
3396,CT,60.0,2018,3,1,1
3397,CT,83.0,2018,4,1,1
3398,CT,85.0,2018,5,1,2
3399,CT,67.0,2018,6,1,2
3400,CT,72.0,2018,7,1,2
3401,CT,71.0,2018,8,1,2
3402,CT,72.0,2018,9,1,3
3403,CT,56.0,2018,10,1,3
3404,CT,62.0,2018,11,1,3
3405,CT,49.0,2018,12,1,3
3406,CT,52.0,2018,13,1,3
3407,CT,40.0,2018,14,2,4
3408,CT,52.0,2018,15,2,4
3409,CT,42.0,2018,16,2,4
3410,CT,54.0,2018,17,2,4
3411,CT,33.0,2018,18,2,5
3412,CT,36.0,2018,19,2,5
3413,CT,35.0,2018,20,2,5
3414,CT,43.0,2018,21,2,5
3415,CT,34.0,2018,22,2,6
3416,CT,36.0,2018,23,2,6
3417,CT,40.0,2018,24,2,6
3418,CT,22.0,2018,25,2,6
3419,CT,32.0,2018,26,2,6
3420,CT,34.0,2018,27,3,7
3421,CT,36.0,2018,28,3,7
3422,CT,23.0,2018,29,3,7
3423,CT,28.0,2018,30,3,7
3424,CT,40.0,2018,31,3,8
3425,CT,21.0,2018,32,3,8
3426,CT,33.0,2018,33,3,8
3427,CT,40.0,2018,34,3,8
3428,CT,29.0,2018,35,3,9
3429,CT,21.0,2018,36,3,9
3430,CT,41.0,2018,37,3,9
3431,CT,33.0,2018,38,3,9
3432,CT,40.0,2018,39,3,9
3433,CT,39.0,2018,40,4,10
3434,CT,30.0,2018,41,4,10
3435,CT,45.0,2018,42,4,10
3436,CT,24.0,2018,43,4,10
3437,CT,34.0,2018,44,4,11
3438,CT,39.0,2018,45,4,11
3439,CT,41.0,2018,46,4,11
3440,CT,32.0,2018,47,4,11
3441,CT,35.0,2018,48,4,12
3442,CT,31.0,2018,49,4,12
3443,CT,19.0,2018,50,4,12
3444,CT,32.0,2018,51,4,12
3445,CT,32.0,2018,52,4,12
3446,CT,12.0,2019,1,1,1
3447,CT,,2019,2,1,1
3448,CT,,2019,3,1,1
3449,CT,,2019,4,1,1
3450,CT,,2019,5,1,2
3451,CT,,2019,6,1,2
3452,CT,,2019,7,1,2
3453,CT,,2019,8,1,2
3454,CT,,2019,9,1,3
3455,CT,,2019,10,1,3
3456,CT,,2019,11,1,3
3457,CT,,2019,12,1,3
3458,DC,7.0,2009,40,4,10
3459,DC,1.0,2009,41,4,10
3460,DC,5.0,2009,42,4,10
3461,DC,10.0,2009,43,4,10
3462,DC,10.0,2009,44,4,10
3463,DC,4.0,2009,45,4,11
3464,DC,1.0,2009,46,4,11
3465,DC,5.0,2009,47,4,11
3466,DC,12.0,2009,48,4,11
3467,DC,10.0,2009,49,4,12
3468,DC,7.0,2009,50,4,12
3469,DC,9.0,2009,51,4,12
3470,DC,8.0,2009,52,4,12
3471,DC,13.0,2010,1,1,1
3472,DC,9.0,2010,2,1,1
3473,DC,3.0,2010,3,1,1
3474,DC,9.0,2010,4,1,1
3475,DC,8.0,2010,5,1,1
3476,DC,12.0,2010,6,1,2
3477,DC,8.0,2010,7,1,2
3478,DC,10.0,2010,8,1,2
3479,DC,8.0,2010,9,1,2
3480,DC,10.0,2010,10,1,3
3481,DC,9.0,2010,11,1,3
3482,DC,3.0,2010,12,1,3
3483,DC,8.0,2010,13,1,3
3484,DC,8.0,2010,14,2,4
3485,DC,7.0,2010,15,2,4
3486,DC,7.0,2010,16,2,4
3487,DC,9.0,2010,17,2,4
3488,DC,5.0,2010,18,2,5
3489,DC,5.0,2010,19,2,5
3490,DC,9.0,2010,20,2,5
3491,DC,4.0,2010,21,2,5
3492,DC,8.0,2010,22,2,5
3493,DC,5.0,2010,23,2,6
3494,DC,5.0,2010,24,2,6
3495,DC,3.0,2010,25,2,6
3496,DC,6.0,2010,26,2,6
3497,DC,11.0,2010,27,3,7
3498,DC,7.0,2010,28,3,7
3499,DC,4.0,2010,29,3,7
3500,DC,5.0,2010,30,3,7
3501,DC,2.0,2010,31,3,7
3502,DC,4.0,2010,32,3,8
3503,DC,7.0,2010,33,3,8
3504,DC,9.0,2010,34,3,8
3505,DC,5.0,2010,35,3,8
3506,DC,10.0,2010,36,3,9
3507,DC,7.0,2010,37,3,9
3508,DC,6.0,2010,38,3,9
3509,DC,3.0,2010,39,3,9
3510,DC,2.0,2010,40,4,10
3511,DC,8.0,2010,41,4,10
3512,DC,6.0,2010,42,4,10
3513,DC,3.0,2010,43,4,10
3514,DC,6.0,2010,44,4,10
3515,DC,5.0,2010,45,4,11
3516,DC,9.0,2010,46,4,11
3517,DC,4.0,2010,47,4,11
3518,DC,4.0,2010,48,4,11
3519,DC,2.0,2010,49,4,12
3520,DC,5.0,2010,50,4,12
3521,DC,2.0,2010,51,4,12
3522,DC,5.0,2010,52,4,12
3523,DC,5.0,2011,1,1,1
3524,DC,12.0,2011,2,1,1
3525,DC,8.0,2011,3,1,1
3526,DC,8.0,2011,4,1,1
3527,DC,8.0,2011,5,1,1
3528,DC,10.0,2011,6,1,2
3529,DC,12.0,2011,7,1,2
3530,DC,9.0,2011,8,1,2
3531,DC,5.0,2011,9,1,2
3532,DC,9.0,2011,10,1,3
3533,DC,8.0,2011,11,1,3
3534,DC,14.0,2011,12,1,3
3535,DC,7.0,2011,13,1,3
3536,DC,6.0,2011,14,2,4
3537,DC,5.0,2011,15,2,4
3538,DC,11.0,2011,16,2,4
3539,DC,3.0,2011,17,2,4
3540,DC,7.0,2011,18,2,4
3541,DC,5.0,2011,19,2,5
3542,DC,7.0,2011,20,2,5
3543,DC,7.0,2011,21,2,5
3544,DC,9.0,2011,22,2,5
3545,DC,7.0,2011,23,2,6
3546,DC,3.0,2011,24,2,6
3547,DC,6.0,2011,25,2,6
3548,DC,6.0,2011,26,2,6
3549,DC,4.0,2011,27,3,7
3550,DC,5.0,2011,28,3,7
3551,DC,8.0,2011,29,3,7
3552,DC,6.0,2011,30,3,7
3553,DC,3.0,2011,31,3,7
3554,DC,2.0,2011,32,3,8
3555,DC,5.0,2011,33,3,8
3556,DC,6.0,2011,34,3,8
3557,DC,1.0,2011,35,3,8
3558,DC,7.0,2011,36,3,9
3559,DC,7.0,2011,37,3,9
3560,DC,10.0,2011,38,3,9
3561,DC,4.0,2011,39,3,9
3562,DC,3.0,2011,40,4,10
3563,DC,10.0,2011,41,4,10
3564,DC,4.0,2011,42,4,10
3565,DC,9.0,2011,43,4,10
3566,DC,4.0,2011,44,4,10
3567,DC,9.0,2011,45,4,11
3568,DC,4.0,2011,46,4,11
3569,DC,3.0,2011,47,4,11
3570,DC,10.0,2011,48,4,11
3571,DC,6.0,2011,49,4,12
3572,DC,8.0,2011,50,4,12
3573,DC,7.0,2011,51,4,12
3574,DC,6.0,2011,52,4,12
3575,DC,10.0,2012,1,1,1
3576,DC,12.0,2012,2,1,1
3577,DC,6.0,2012,3,1,1
3578,DC,9.0,2012,4,1,1
3579,DC,6.0,2012,5,1,1
3580,DC,8.0,2012,6,1,2
3581,DC,6.0,2012,7,1,2
3582,DC,5.0,2012,8,1,2
3583,DC,6.0,2012,9,1,2
3584,DC,4.0,2012,10,1,3
3585,DC,4.0,2012,11,1,3
3586,DC,1.0,2012,12,1,3
3587,DC,4.0,2012,13,1,3
3588,DC,6.0,2012,14,2,3
3589,DC,7.0,2012,15,2,4
3590,DC,8.0,2012,16,2,4
3591,DC,3.0,2012,17,2,4
3592,DC,4.0,2012,18,2,4
3593,DC,4.0,2012,19,2,5
3594,DC,5.0,2012,20,2,5
3595,DC,4.0,2012,21,2,5
3596,DC,7.0,2012,22,2,5
3597,DC,5.0,2012,23,2,6
3598,DC,3.0,2012,24,2,6
3599,DC,3.0,2012,25,2,6
3600,DC,4.0,2012,26,2,6
3601,DC,3.0,2012,27,3,6
3602,DC,2.0,2012,28,3,7
3603,DC,10.0,2012,29,3,7
3604,DC,8.0,2012,30,3,7
3605,DC,0.0,2012,31,3,7
3606,DC,5.0,2012,32,3,8
3607,DC,9.0,2012,33,3,8
3608,DC,8.0,2012,34,3,8
3609,DC,7.0,2012,35,3,8
3610,DC,4.0,2012,36,3,9
3611,DC,8.0,2012,37,3,9
3612,DC,8.0,2012,38,3,9
3613,DC,4.0,2012,39,3,9
3614,DC,2.0,2012,40,4,9
3615,DC,8.0,2012,41,4,10
3616,DC,2.0,2012,42,4,10
3617,DC,12.0,2012,43,4,10
3618,DC,5.0,2012,44,4,10
3619,DC,6.0,2012,45,4,11
3620,DC,4.0,2012,46,4,11
3621,DC,3.0,2012,47,4,11
3622,DC,6.0,2012,48,4,11
3623,DC,5.0,2012,49,4,12
3624,DC,9.0,2012,50,4,12
3625,DC,1.0,2012,51,4,12
3626,DC,6.0,2012,52,4,12
3627,DC,6.0,2013,1,1,1
3628,DC,5.0,2013,2,1,1
3629,DC,10.0,2013,3,1,1
3630,DC,4.0,2013,4,1,1
3631,DC,12.0,2013,5,1,2
3632,DC,7.0,2013,6,1,2
3633,DC,7.0,2013,7,1,2
3634,DC,2.0,2013,8,1,2
3635,DC,7.0,2013,9,1,3
3636,DC,8.0,2013,10,1,3
3637,DC,5.0,2013,11,1,3
3638,DC,6.0,2013,12,1,3
3639,DC,1.0,2013,13,1,3
3640,DC,9.0,2013,14,2,4
3641,DC,5.0,2013,15,2,4
3642,DC,10.0,2013,16,2,4
3643,DC,5.0,2013,17,2,4
3644,DC,4.0,2013,18,2,5
3645,DC,5.0,2013,19,2,5
3646,DC,8.0,2013,20,2,5
3647,DC,3.0,2013,21,2,5
3648,DC,4.0,2013,22,2,6
3649,DC,2.0,2013,23,2,6
3650,DC,3.0,2013,24,2,6
3651,DC,8.0,2013,25,2,6
3652,DC,3.0,2013,26,2,6
3653,DC,7.0,2013,27,3,7
3654,DC,4.0,2013,28,3,7
3655,DC,4.0,2013,29,3,7
3656,DC,4.0,2013,30,3,7
3657,DC,3.0,2013,31,3,8
3658,DC,2.0,2013,32,3,8
3659,DC,8.0,2013,33,3,8
3660,DC,3.0,2013,34,3,8
3661,DC,4.0,2013,35,3,8
3662,DC,5.0,2013,36,3,9
3663,DC,3.0,2013,37,3,9
3664,DC,3.0,2013,38,3,9
3665,DC,4.0,2013,39,3,9
3666,DC,6.0,2013,40,4,10
3667,DC,4.0,2013,41,4,10
3668,DC,3.0,2013,42,4,10
3669,DC,4.0,2013,43,4,10
3670,DC,4.0,2013,44,4,11
3671,DC,3.0,2013,45,4,11
3672,DC,5.0,2013,46,4,11
3673,DC,6.0,2013,47,4,11
3674,DC,5.0,2013,48,4,11
3675,DC,7.0,2013,49,4,12
3676,DC,7.0,2013,50,4,12
3677,DC,7.0,2013,51,4,12
3678,DC,5.0,2013,52,4,12
3679,DC,6.0,2014,1,1,1
3680,DC,5.0,2014,2,1,1
3681,DC,7.0,2014,3,1,1
3682,DC,7.0,2014,4,1,1
3683,DC,8.0,2014,5,1,2
3684,DC,4.0,2014,6,1,2
3685,DC,9.0,2014,7,1,2
3686,DC,1.0,2014,8,1,2
3687,DC,10.0,2014,9,1,3
3688,DC,5.0,2014,10,1,3
3689,DC,2.0,2014,11,1,3
3690,DC,5.0,2014,12,1,3
3691,DC,3.0,2014,13,1,3
3692,DC,3.0,2014,14,2,4
3693,DC,3.0,2014,15,2,4
3694,DC,7.0,2014,16,2,4
3695,DC,2.0,2014,17,2,4
3696,DC,4.0,2014,18,2,5
3697,DC,2.0,2014,19,2,5
3698,DC,5.0,2014,20,2,5
3699,DC,4.0,2014,21,2,5
3700,DC,1.0,2014,22,2,5
3701,DC,7.0,2014,23,2,6
3702,DC,7.0,2014,24,2,6
3703,DC,7.0,2014,25,2,6
3704,DC,6.0,2014,26,2,6
3705,DC,6.0,2014,27,3,7
3706,DC,6.0,2014,28,3,7
3707,DC,5.0,2014,29,3,7
3708,DC,0.0,2014,30,3,7
3709,DC,4.0,2014,31,3,8
3710,DC,5.0,2014,32,3,8
3711,DC,2.0,2014,33,3,8
3712,DC,6.0,2014,34,3,8
3713,DC,8.0,2014,35,3,8
3714,DC,5.0,2014,36,3,9
3715,DC,5.0,2014,37,3,9
3716,DC,2.0,2014,38,3,9
3717,DC,4.0,2014,39,3,9
3718,DC,1.0,2014,40,4,10
3719,DC,7.0,2014,41,4,10
3720,DC,2.0,2014,42,4,10
3721,DC,2.0,2014,43,4,10
3722,DC,5.0,2014,44,4,11
3723,DC,11.0,2014,45,4,11
3724,DC,4.0,2014,46,4,11
3725,DC,3.0,2014,47,4,11
3726,DC,10.0,2014,48,4,11
3727,DC,8.0,2014,49,4,12
3728,DC,6.0,2014,50,4,12
3729,DC,4.0,2014,51,4,12
3730,DC,11.0,2014,52,4,12
3731,DC,15.0,2014,53,4,1
3732,DC,6.0,2015,1,1,1
3733,DC,8.0,2015,2,1,1
3734,DC,12.0,2015,3,1,1
3735,DC,6.0,2015,4,1,1
3736,DC,6.0,2015,5,1,1
3737,DC,7.0,2015,6,1,2
3738,DC,6.0,2015,7,1,2
3739,DC,7.0,2015,8,1,2
3740,DC,8.0,2015,9,1,2
3741,DC,5.0,2015,10,1,3
3742,DC,6.0,2015,11,1,3
3743,DC,9.0,2015,12,1,3
3744,DC,9.0,2015,13,1,3
3745,DC,10.0,2015,14,2,4
3746,DC,6.0,2015,15,2,4
3747,DC,6.0,2015,16,2,4
3748,DC,9.0,2015,17,2,4
3749,DC,6.0,2015,18,2,5
3750,DC,4.0,2015,19,2,5
3751,DC,8.0,2015,20,2,5
3752,DC,2.0,2015,21,2,5
3753,DC,4.0,2015,22,2,5
3754,DC,7.0,2015,23,2,6
3755,DC,13.0,2015,24,2,6
3756,DC,8.0,2015,25,2,6
3757,DC,10.0,2015,26,2,6
3758,DC,5.0,2015,27,3,7
3759,DC,2.0,2015,28,3,7
3760,DC,3.0,2015,29,3,7
3761,DC,9.0,2015,30,3,7
3762,DC,4.0,2015,31,3,8
3763,DC,7.0,2015,32,3,8
3764,DC,7.0,2015,33,3,8
3765,DC,2.0,2015,34,3,8
3766,DC,4.0,2015,35,3,8
3767,DC,8.0,2015,36,3,9
3768,DC,6.0,2015,37,3,9
3769,DC,3.0,2015,38,3,9
3770,DC,7.0,2015,39,3,9
3771,DC,5.0,2015,40,4,10
3772,DC,8.0,2015,41,4,10
3773,DC,5.0,2015,42,4,10
3774,DC,3.0,2015,43,4,10
3775,DC,7.0,2015,44,4,10
3776,DC,8.0,2015,45,4,11
3777,DC,7.0,2015,46,4,11
3778,DC,12.0,2015,47,4,11
3779,DC,4.0,2015,48,4,11
3780,DC,9.0,2015,49,4,12
3781,DC,4.0,2015,50,4,12
3782,DC,4.0,2015,51,4,12
3783,DC,7.0,2015,52,4,12
3784,DC,5.0,2016,1,1,1
3785,DC,9.0,2016,2,1,1
3786,DC,3.0,2016,3,1,1
3787,DC,10.0,2016,4,1,1
3788,DC,5.0,2016,5,1,1
3789,DC,11.0,2016,6,1,2
3790,DC,6.0,2016,7,1,2
3791,DC,4.0,2016,8,1,2
3792,DC,6.0,2016,9,1,2
3793,DC,8.0,2016,10,1,3
3794,DC,4.0,2016,11,1,3
3795,DC,11.0,2016,12,1,3
3796,DC,8.0,2016,13,1,3
3797,DC,9.0,2016,14,2,4
3798,DC,4.0,2016,15,2,4
3799,DC,4.0,2016,16,2,4
3800,DC,4.0,2016,17,2,4
3801,DC,4.0,2016,18,2,4
3802,DC,2.0,2016,19,2,5
3803,DC,7.0,2016,20,2,5
3804,DC,10.0,2016,21,2,5
3805,DC,5.0,2016,22,2,5
3806,DC,1.0,2016,23,2,6
3807,DC,3.0,2016,24,2,6
3808,DC,5.0,2016,25,2,6
3809,DC,2.0,2016,26,2,6
3810,DC,3.0,2016,27,3,7
3811,DC,1.0,2016,28,3,7
3812,DC,8.0,2016,29,3,7
3813,DC,2.0,2016,30,3,7
3814,DC,2.0,2016,31,3,7
3815,DC,5.0,2016,32,3,8
3816,DC,6.0,2016,33,3,8
3817,DC,7.0,2016,34,3,8
3818,DC,4.0,2016,35,3,8
3819,DC,2.0,2016,36,3,9
3820,DC,5.0,2016,37,3,9
3821,DC,4.0,2016,38,3,9
3822,DC,7.0,2016,39,3,9
3823,DC,3.0,2016,40,4,10
3824,DC,3.0,2016,41,4,10
3825,DC,6.0,2016,42,4,10
3826,DC,6.0,2016,43,4,10
3827,DC,3.0,2016,44,4,10
3828,DC,5.0,2016,45,4,11
3829,DC,2.0,2016,46,4,11
3830,DC,2.0,2016,47,4,11
3831,DC,3.0,2016,48,4,11
3832,DC,5.0,2016,49,4,12
3833,DC,4.0,2016,50,4,12
3834,DC,4.0,2016,51,4,12
3835,DC,7.0,2016,52,4,12
3836,DC,5.0,2017,1,1,1
3837,DC,7.0,2017,2,1,1
3838,DC,5.0,2017,3,1,1
3839,DC,7.0,2017,4,1,1
3840,DC,2.0,2017,5,1,1
3841,DC,3.0,2017,6,1,2
3842,DC,12.0,2017,7,1,2
3843,DC,5.0,2017,8,1,2
3844,DC,6.0,2017,9,1,2
3845,DC,8.0,2017,10,1,3
3846,DC,2.0,2017,11,1,3
3847,DC,5.0,2017,12,1,3
3848,DC,4.0,2017,13,1,3
3849,DC,4.0,2017,14,2,4
3850,DC,7.0,2017,15,2,4
3851,DC,6.0,2017,16,2,4
3852,DC,7.0,2017,17,2,4
3853,DC,2.0,2017,18,2,4
3854,DC,6.0,2017,19,2,5
3855,DC,7.0,2017,20,2,5
3856,DC,4.0,2017,21,2,5
3857,DC,8.0,2017,22,2,5
3858,DC,4.0,2017,23,2,6
3859,DC,3.0,2017,24,2,6
3860,DC,3.0,2017,25,2,6
3861,DC,6.0,2017,26,2,6
3862,DC,5.0,2017,27,3,7
3863,DC,6.0,2017,28,3,7
3864,DC,5.0,2017,29,3,7
3865,DC,2.0,2017,30,3,7
3866,DC,8.0,2017,31,3,7
3867,DC,8.0,2017,32,3,8
3868,DC,3.0,2017,33,3,8
3869,DC,3.0,2017,34,3,8
3870,DC,5.0,2017,35,3,8
3871,DC,8.0,2017,36,3,9
3872,DC,6.0,2017,37,3,9
3873,DC,6.0,2017,38,3,9
3874,DC,9.0,2017,39,3,9
3875,DC,6.0,2017,40,4,9
3876,DC,6.0,2017,41,4,10
3877,DC,5.0,2017,42,4,10
3878,DC,3.0,2017,43,4,10
3879,DC,5.0,2017,44,4,10
3880,DC,5.0,2017,45,4,11
3881,DC,5.0,2017,46,4,11
3882,DC,5.0,2017,47,4,11
3883,DC,3.0,2017,48,4,11
3884,DC,5.0,2017,49,4,12
3885,DC,2.0,2017,50,4,12
3886,DC,4.0,2017,51,4,12
3887,DC,3.0,2017,52,4,12
3888,DC,8.0,2018,1,1,1
3889,DC,18.0,2018,2,1,1
3890,DC,9.0,2018,3,1,1
3891,DC,7.0,2018,4,1,1
3892,DC,11.0,2018,5,1,2
3893,DC,8.0,2018,6,1,2
3894,DC,13.0,2018,7,1,2
3895,DC,14.0,2018,8,1,2
3896,DC,7.0,2018,9,1,3
3897,DC,5.0,2018,10,1,3
3898,DC,7.0,2018,11,1,3
3899,DC,7.0,2018,12,1,3
3900,DC,7.0,2018,13,1,3
3901,DC,7.0,2018,14,2,4
3902,DC,8.0,2018,15,2,4
3903,DC,5.0,2018,16,2,4
3904,DC,8.0,2018,17,2,4
3905,DC,12.0,2018,18,2,5
3906,DC,5.0,2018,19,2,5
3907,DC,4.0,2018,20,2,5
3908,DC,5.0,2018,21,2,5
3909,DC,4.0,2018,22,2,6
3910,DC,9.0,2018,23,2,6
3911,DC,4.0,2018,24,2,6
3912,DC,9.0,2018,25,2,6
3913,DC,5.0,2018,26,2,6
3914,DC,7.0,2018,27,3,7
3915,DC,2.0,2018,28,3,7
3916,DC,3.0,2018,29,3,7
3917,DC,5.0,2018,30,3,7
3918,DC,6.0,2018,31,3,8
3919,DC,2.0,2018,32,3,8
3920,DC,0.0,2018,33,3,8
3921,DC,4.0,2018,34,3,8
3922,DC,0.0,2018,35,3,9
3923,DC,4.0,2018,36,3,9
3924,DC,1.0,2018,37,3,9
3925,DC,3.0,2018,38,3,9
3926,DC,4.0,2018,39,3,9
3927,DC,6.0,2018,40,4,10
3928,DC,6.0,2018,41,4,10
3929,DC,8.0,2018,42,4,10
3930,DC,9.0,2018,43,4,10
3931,DC,5.0,2018,44,4,11
3932,DC,2.0,2018,45,4,11
3933,DC,4.0,2018,46,4,11
3934,DC,2.0,2018,47,4,11
3935,DC,12.0,2018,48,4,12
3936,DC,6.0,2018,49,4,12
3937,DC,8.0,2018,50,4,12
3938,DC,7.0,2018,51,4,12
3939,DC,4.0,2018,52,4,12
3940,DC,4.0,2019,1,1,1
3941,DC,5.0,2019,2,1,1
3942,DC,6.0,2019,3,1,1
3943,DC,5.0,2019,4,1,1
3944,DC,6.0,2019,5,1,2
3945,DC,3.0,2019,6,1,2
3946,DC,5.0,2019,7,1,2
3947,DC,7.0,2019,8,1,2
3948,DC,7.0,2019,9,1,3
3949,DC,5.0,2019,10,1,3
3950,DC,5.0,2019,11,1,3
3951,DC,1.0,2019,12,1,3
3952,DE,12.0,2009,40,4,10
3953,DE,10.0,2009,41,4,10
3954,DE,13.0,2009,42,4,10
3955,DE,9.0,2009,43,4,10
3956,DE,14.0,2009,44,4,10
3957,DE,15.0,2009,45,4,11
3958,DE,6.0,2009,46,4,11
3959,DE,7.0,2009,47,4,11
3960,DE,8.0,2009,48,4,11
3961,DE,11.0,2009,49,4,12
3962,DE,11.0,2009,50,4,12
3963,DE,10.0,2009,51,4,12
3964,DE,12.0,2009,52,4,12
3965,DE,21.0,2010,1,1,1
3966,DE,9.0,2010,2,1,1
3967,DE,13.0,2010,3,1,1
3968,DE,7.0,2010,4,1,1
3969,DE,16.0,2010,5,1,1
3970,DE,10.0,2010,6,1,2
3971,DE,8.0,2010,7,1,2
3972,DE,13.0,2010,8,1,2
3973,DE,11.0,2010,9,1,2
3974,DE,16.0,2010,10,1,3
3975,DE,9.0,2010,11,1,3
3976,DE,13.0,2010,12,1,3
3977,DE,15.0,2010,13,1,3
3978,DE,10.0,2010,14,2,4
3979,DE,9.0,2010,15,2,4
3980,DE,10.0,2010,16,2,4
3981,DE,14.0,2010,17,2,4
3982,DE,11.0,2010,18,2,5
3983,DE,13.0,2010,19,2,5
3984,DE,14.0,2010,20,2,5
3985,DE,12.0,2010,21,2,5
3986,DE,6.0,2010,22,2,5
3987,DE,14.0,2010,23,2,6
3988,DE,7.0,2010,24,2,6
3989,DE,11.0,2010,25,2,6
3990,DE,4.0,2010,26,2,6
3991,DE,10.0,2010,27,3,7
3992,DE,7.0,2010,28,3,7
3993,DE,10.0,2010,29,3,7
3994,DE,11.0,2010,30,3,7
3995,DE,14.0,2010,31,3,7
3996,DE,8.0,2010,32,3,8
3997,DE,5.0,2010,33,3,8
3998,DE,7.0,2010,34,3,8
3999,DE,15.0,2010,35,3,8
4000,DE,12.0,2010,36,3,9
4001,DE,10.0,2010,37,3,9
4002,DE,10.0,2010,38,3,9
4003,DE,4.0,2010,39,3,9
4004,DE,9.0,2010,40,4,10
4005,DE,10.0,2010,41,4,10
4006,DE,10.0,2010,42,4,10
4007,DE,13.0,2010,43,4,10
4008,DE,6.0,2010,44,4,10
4009,DE,5.0,2010,45,4,11
4010,DE,6.0,2010,46,4,11
4011,DE,13.0,2010,47,4,11
4012,DE,16.0,2010,48,4,11
4013,DE,19.0,2010,49,4,12
4014,DE,15.0,2010,50,4,12
4015,DE,6.0,2010,51,4,12
4016,DE,10.0,2010,52,4,12
4017,DE,8.0,2011,1,1,1
4018,DE,10.0,2011,2,1,1
4019,DE,8.0,2011,3,1,1
4020,DE,17.0,2011,4,1,1
4021,DE,14.0,2011,5,1,1
4022,DE,17.0,2011,6,1,2
4023,DE,9.0,2011,7,1,2
4024,DE,10.0,2011,8,1,2
4025,DE,9.0,2011,9,1,2
4026,DE,13.0,2011,10,1,3
4027,DE,14.0,2011,11,1,3
4028,DE,15.0,2011,12,1,3
4029,DE,9.0,2011,13,1,3
4030,DE,16.0,2011,14,2,4
4031,DE,6.0,2011,15,2,4
4032,DE,12.0,2011,16,2,4
4033,DE,14.0,2011,17,2,4
4034,DE,16.0,2011,18,2,4
4035,DE,9.0,2011,19,2,5
4036,DE,13.0,2011,20,2,5
4037,DE,8.0,2011,21,2,5
4038,DE,7.0,2011,22,2,5
4039,DE,11.0,2011,23,2,6
4040,DE,12.0,2011,24,2,6
4041,DE,6.0,2011,25,2,6
4042,DE,10.0,2011,26,2,6
4043,DE,7.0,2011,27,3,7
4044,DE,8.0,2011,28,3,7
4045,DE,14.0,2011,29,3,7
4046,DE,11.0,2011,30,3,7
4047,DE,12.0,2011,31,3,7
4048,DE,11.0,2011,32,3,8
4049,DE,8.0,2011,33,3,8
4050,DE,8.0,2011,34,3,8
4051,DE,11.0,2011,35,3,8
4052,DE,7.0,2011,36,3,9
4053,DE,6.0,2011,37,3,9
4054,DE,6.0,2011,38,3,9
4055,DE,5.0,2011,39,3,9
4056,DE,10.0,2011,40,4,10
4057,DE,8.0,2011,41,4,10
4058,DE,6.0,2011,42,4,10
4059,DE,9.0,2011,43,4,10
4060,DE,9.0,2011,44,4,10
4061,DE,6.0,2011,45,4,11
4062,DE,8.0,2011,46,4,11
4063,DE,7.0,2011,47,4,11
4064,DE,12.0,2011,48,4,11
4065,DE,9.0,2011,49,4,12
4066,DE,9.0,2011,50,4,12
4067,DE,7.0,2011,51,4,12
4068,DE,12.0,2011,52,4,12
4069,DE,19.0,2012,1,1,1
4070,DE,10.0,2012,2,1,1
4071,DE,10.0,2012,3,1,1
4072,DE,12.0,2012,4,1,1
4073,DE,7.0,2012,5,1,1
4074,DE,11.0,2012,6,1,2
4075,DE,8.0,2012,7,1,2
4076,DE,6.0,2012,8,1,2
4077,DE,18.0,2012,9,1,2
4078,DE,11.0,2012,10,1,3
4079,DE,11.0,2012,11,1,3
4080,DE,11.0,2012,12,1,3
4081,DE,8.0,2012,13,1,3
4082,DE,11.0,2012,14,2,3
4083,DE,7.0,2012,15,2,4
4084,DE,7.0,2012,16,2,4
